fecha|id_pos|unidades_despachadas|cantidad_envios
2014-09-13|3630|48|1
2014-09-13|3631|24|1
2014-09-13|3632|192|1
2014-09-13|3633|48|1
2014-09-13|3635|36|1
2014-09-13|3636|72|1
2014-09-13|3637|96|1
2014-09-13|3639|84|1
2014-09-13|3640|156|1
2014-09-13|3641|60|2
2014-09-13|3642|72|1
2014-09-13|3643|96|1
2014-09-13|3644|48|1
2014-09-13|3645|48|1
2014-09-13|3646|48|1
2014-09-13|3647|36|1
2014-09-13|3649|144|1
2014-09-13|3650|84|1
2014-09-13|3651|96|1
2014-09-13|3652|108|1
2014-09-13|3653|12|1
2014-09-13|3654|36|1
2014-09-13|3655|48|1
2014-09-13|27983|36|1
2014-09-13|3657|132|1
2014-09-13|3658|120|1
2014-09-13|3659|120|1
2014-09-13|3660|60|1
2014-09-13|3661|84|1
2014-09-13|3662|12|1
2014-09-13|3663|108|1
2014-09-13|3664|48|1
2014-09-13|3665|96|1
2014-09-13|3666|24|1
2014-09-13|3667|48|1
2014-09-13|3668|84|1
2014-09-13|3669|24|1
2014-09-13|3670|60|1
2014-09-13|3671|84|1
2014-09-13|3672|48|1
2014-09-13|3673|12|1
2014-09-13|3676|48|1
2014-09-13|3677|120|1
2014-09-13|3678|84|1
2014-09-13|3679|108|1
2014-09-13|3680|36|1
2014-09-13|3681|120|1
2014-09-13|3682|24|1
2014-09-13|3683|72|1
2014-09-13|3684|12|1
2014-09-13|3686|48|1
2014-09-13|3687|60|1
2014-09-13|3688|156|1
2014-09-13|3690|24|1
2014-09-13|3692|108|1
2014-09-13|3693|36|1
2014-09-13|3694|36|1
2014-09-13|3695|108|1
2014-09-13|3696|72|1
2014-09-13|3697|60|1
2014-09-13|3698|84|1
2014-09-13|3699|36|1
2014-09-13|3700|72|1
2014-09-13|3701|72|1
2014-09-13|3702|36|1
2014-09-13|3703|96|1
2014-09-13|3704|36|1
2014-09-13|3705|24|1
2014-09-13|3706|24|1
2014-09-13|3707|168|1
2014-09-13|3708|36|1
2014-09-13|3709|48|1
2014-09-13|3712|96|1
2014-09-13|3713|36|1
2014-09-13|3714|36|1
2014-09-13|3715|108|1
2014-09-13|3717|60|1
2014-09-13|3718|108|1
2014-09-13|3719|36|1
2014-09-13|3721|48|1
2014-09-13|3722|228|1
2014-09-13|3723|36|1
2014-09-13|3724|108|1
2014-09-13|3725|24|1
2014-09-13|3727|48|1
2014-09-13|3728|36|1
2014-09-13|3729|108|1
2014-09-13|3732|132|1
2014-09-13|3733|60|1
2014-09-13|3735|180|1
2014-09-13|3736|12|1
2014-09-13|3738|72|1
2014-09-13|3740|60|1
2014-09-13|3742|48|1
2014-09-13|3743|168|1
2014-09-13|3744|24|1
2014-09-13|3745|108|1
2014-09-13|3749|36|1
2014-09-13|3750|96|1
2014-09-13|3751|36|1
2014-09-13|3752|72|1
2014-09-13|3753|108|1
2014-09-13|3754|36|1
2014-09-13|3755|60|1
2014-09-13|3756|120|1
2014-09-13|3757|36|1
2014-09-13|3758|60|1
2014-09-13|3759|144|1
2014-09-13|3760|12|1
2014-09-13|3761|156|1
2014-09-13|3762|96|1
2014-09-13|3763|96|1
2014-09-13|3764|60|1
2014-09-13|3766|72|1
2014-09-13|3767|96|1
2014-09-13|3771|120|1
2014-09-13|3772|84|1
2014-09-13|3773|60|1
2014-09-13|3774|36|1
2014-09-13|3776|60|1
2014-09-13|3777|84|1
2014-09-13|3778|48|1
2014-09-13|3779|96|1
2014-09-13|3781|36|1
2014-09-13|3782|120|1
2014-09-13|3783|36|1
2014-09-13|3784|24|1
2014-09-13|3785|36|1
2014-09-13|3786|60|1
2014-09-13|3787|120|1
2014-09-13|3788|72|1
2014-09-13|3789|72|1
2014-09-13|3791|84|1
2014-09-13|3792|48|1
2014-09-13|3793|36|1
2014-09-13|3794|36|1
2014-09-13|3795|12|1
2014-09-13|3796|144|1
2014-09-13|3797|48|1
2014-09-13|3798|24|1
2014-09-13|3801|96|1
2014-09-13|3802|36|1
2014-09-13|3803|120|1
2014-09-13|3804|72|1
2014-09-13|3805|96|1
2014-09-13|3806|72|1
2014-09-13|3807|48|1
2014-09-13|3808|24|1
2014-09-13|3810|60|1
2014-09-13|3811|36|1
2014-09-13|3812|36|1
2014-09-13|28141|36|1
2014-09-13|3815|84|1
2014-09-13|3816|84|1
2014-09-13|3817|72|1
2014-09-13|3818|36|1
2014-09-13|3819|72|1
2014-09-13|3820|84|1
2014-09-13|3821|60|1
2014-09-13|3822|156|1
2014-09-13|3823|84|1
2014-09-13|3824|108|1
2014-09-13|3825|72|1
2014-09-13|3826|60|1
2014-09-13|3827|48|1
2014-09-13|3828|36|1
2014-09-13|3829|144|1
2014-09-13|3830|36|1
2014-09-13|3831|60|1
2014-09-13|3832|48|1
2014-09-13|3833|72|1
2014-09-13|3834|156|1
2014-09-13|3836|72|1
2014-09-13|3838|36|1
2014-09-13|3839|60|1
2014-09-13|3840|72|1
2014-09-13|3841|24|1
2014-09-13|3842|96|1
2014-09-13|3843|72|1
2014-09-13|3844|72|1
2014-09-13|3845|48|1
2014-09-13|3846|60|1
2014-09-13|3847|72|1
2014-09-13|3848|48|1
2014-09-13|3849|72|1
2014-09-13|3850|72|1
2014-09-13|3851|72|1
2014-09-13|3852|48|1
2014-09-13|3854|60|1
2014-09-13|3855|24|1
2014-09-13|3857|72|1
2014-09-13|3858|48|1
2014-09-13|3859|36|1
2014-09-13|3860|36|1
2014-09-13|3861|48|1
2014-09-13|3862|60|1
2014-09-13|3863|108|1
2014-09-13|3864|60|1
2014-09-13|3865|48|1
2014-09-13|3866|24|1
2014-09-13|3867|72|1
2014-09-13|3868|156|1
2014-09-13|3869|36|1
2014-09-13|3870|60|1
2014-09-13|3871|96|1
2014-09-13|28199|96|1
2014-09-13|3874|36|1
2014-09-13|3875|36|1
2014-09-13|3876|36|1
2014-09-13|3877|60|1
2014-09-13|3878|48|1
2014-09-13|3879|96|1
2014-09-13|3880|72|1
2014-09-13|3881|108|1
2014-09-13|3882|48|1
2014-09-13|3883|72|1
2014-09-13|3884|72|1
2014-09-13|3885|60|1
2014-09-13|3888|48|1
2014-09-13|3889|24|1
2014-09-13|3890|60|1
2014-09-13|3891|36|1
2014-09-13|3892|36|1
2014-09-13|3893|96|1
2014-09-13|3894|168|1
2014-09-13|3895|120|1
2014-09-13|3896|36|1
2014-09-13|3897|96|1
2014-09-13|3898|120|1
2014-09-13|3901|72|1
2014-09-13|3902|60|1
2014-09-13|3903|60|1
2014-09-13|3904|72|1
2014-09-13|3905|48|1
2014-09-13|3906|24|1
2014-09-13|3907|144|1
2014-09-13|3908|60|1
2014-09-13|3909|48|1
2014-09-13|3910|48|1
2014-09-13|3911|84|1
2014-09-13|3912|48|1
2014-09-13|3914|96|1
2014-09-13|3915|60|1
2014-09-13|3916|72|1
2014-09-13|3917|36|1
2014-09-13|3918|132|1
2014-09-13|3919|120|1
2014-09-13|3920|48|1
2014-09-13|3921|48|1
2014-09-13|3922|24|1
2014-09-13|3923|60|1
2014-09-13|3924|48|1
2014-09-13|3925|72|1
2014-09-13|3926|132|1
2014-09-13|3927|132|1
2014-09-13|3928|240|1
2014-09-13|3929|180|1
2014-09-13|3930|72|1
2014-09-13|3931|108|1
2014-09-13|3932|96|1
2014-09-13|3933|84|1
2014-09-13|3934|96|1
2014-09-13|3935|60|1
2014-09-13|3936|36|1
2014-09-13|3938|132|1
2014-09-13|3939|120|1
2014-09-13|3940|72|1
2014-09-13|3941|48|1
2014-09-13|3944|12|1
2014-09-13|3947|36|1
2014-09-13|3948|96|1
2014-09-13|3949|36|1
2014-09-13|3950|36|1
2014-09-13|3951|96|1
2014-09-13|3952|36|1
2014-09-13|3954|24|1
2014-09-13|3955|48|1
2014-09-13|3957|120|1
2014-09-13|3958|12|1
2014-09-13|3959|24|1
2014-09-13|3962|48|1
2014-09-13|3963|96|1
2014-09-13|3966|84|1
2014-09-13|3967|108|1
2014-09-13|3968|72|1
2014-09-13|3969|72|1
2014-09-13|3970|24|1
2014-09-13|3971|72|1
2014-09-13|3974|108|1
2014-09-13|3975|60|1
2014-09-13|3976|24|1
2014-09-13|3979|108|1
2014-09-13|3981|60|1
2014-09-13|3983|132|1
2014-09-13|3984|72|1
2014-09-13|3985|36|1
2014-09-13|3987|72|1
2014-09-13|3988|48|1
2014-09-13|3989|72|1
2014-09-13|3990|60|1
2014-09-13|3992|60|1
2014-09-13|3993|48|1
2014-09-13|3994|84|1
2014-09-13|3995|48|1
2014-09-13|3998|48|1
2014-09-13|3999|24|1
2014-09-13|4000|36|1
2014-09-13|4001|36|1
2014-09-13|4002|48|1
2014-09-13|4003|36|1
2014-09-13|4004|72|1
2014-09-13|4005|36|1
2014-09-13|4006|24|1
2014-09-13|4007|84|1
2014-09-13|4008|12|1
2014-09-13|4009|36|1
2014-09-13|4010|120|1
2014-09-13|4014|72|1
2014-09-13|4016|132|1
2014-09-13|4018|72|1
2014-09-13|4019|24|1
2014-09-13|4020|60|1
2014-09-13|4021|72|1
2014-09-13|4022|48|1
2014-09-13|4023|48|1
2014-09-13|4024|84|1
2014-09-13|4026|24|1
2014-09-13|4027|144|1
2014-09-13|4028|36|1
2014-09-13|28356|36|1
2014-09-13|4030|108|1
2014-09-13|4031|60|1
2014-09-13|4032|72|1
2014-09-13|4033|72|1
2014-09-13|4034|72|1
2014-09-13|4035|60|1
2014-09-13|4037|96|1
2014-09-13|4039|36|1
2014-09-13|4040|48|1
2014-09-13|4041|12|1
2014-09-13|4043|156|1
2014-09-13|4044|60|1
2014-09-13|4045|96|1
2014-09-13|4046|48|1
2014-09-13|4047|84|1
2014-09-13|4048|36|1
2014-09-13|4049|96|1
2014-09-13|4050|60|1
2014-09-13|4051|120|1
2014-09-13|4052|36|1
2014-09-13|4053|120|1
2014-09-13|4054|72|1
2014-09-13|4055|36|1
2014-09-13|4056|84|1
2014-09-13|4057|24|1
2014-09-13|4058|60|1
2014-09-13|4059|96|1
2014-09-13|4060|60|1
2014-09-13|4061|48|1
2014-09-13|4064|60|1
2014-09-13|4065|72|1
2014-09-13|4066|36|1
2014-09-13|4069|36|1
2014-09-13|4070|84|1
2014-09-13|4071|72|1
2014-09-13|4072|96|1
2014-09-13|4073|24|1
2014-09-13|4074|36|1
2014-09-13|4075|48|1
2014-09-13|4076|96|1
2014-09-13|4078|84|1
2014-09-13|4080|48|1
2014-09-13|4081|60|1
2014-09-13|4082|72|1
2014-09-13|4083|108|1
2014-09-13|4084|36|1
2014-09-13|4085|36|1
2014-09-13|4086|144|1
2014-09-13|4087|24|1
2014-09-13|4088|60|1
2014-09-13|4089|48|1
2014-09-13|4091|24|1
2014-09-13|4092|120|1
2014-09-13|4095|36|1
2014-09-13|4096|96|1
2014-09-13|4097|72|1
2014-09-13|4098|60|1
2014-09-13|4099|72|1
2014-09-13|4100|60|1
2014-09-13|4101|48|1
2014-09-13|4102|108|1
2014-09-13|4103|84|1
2014-09-13|4104|96|1
2014-09-13|4105|108|1
2014-09-13|4106|84|1
2014-09-13|4107|48|1
2014-09-13|4108|60|1
2014-09-13|4109|36|1
2014-09-13|4110|96|1
2014-09-13|4112|60|1
2014-09-13|4114|48|1
2014-09-13|4115|144|1
2014-09-13|4117|60|1
2014-09-13|4118|144|1
2014-09-13|4119|48|1
2014-09-13|4120|60|1
2014-09-13|4121|168|1
2014-09-13|4122|132|1
2014-09-13|4123|72|1
2014-09-13|4126|144|1
2014-09-13|4127|168|1
2014-09-13|4128|96|1
2014-09-13|4129|60|1
2014-09-13|4130|24|1
2014-09-13|4131|48|1
2014-09-13|4132|48|1
2014-09-13|4134|60|1
2014-09-13|4136|60|1
2014-09-13|4137|60|1
2014-09-13|4140|84|1
2014-09-13|4141|132|1
2014-09-13|4142|96|1
2014-09-13|4144|180|1
2014-09-13|4145|36|1
2014-09-13|4146|72|1
2014-09-13|4147|60|1
2014-09-13|4148|48|1
2014-09-13|4149|192|1
2014-09-13|4150|72|1
2014-09-13|4151|60|1
2014-09-13|4152|36|1
2014-09-13|4153|120|1
2014-09-13|4154|60|1
2014-09-13|4156|60|1
2014-09-13|4157|24|1
2014-09-13|4158|72|1
2014-09-13|4159|36|1
2014-09-13|4160|36|1
2014-09-13|4161|108|1
2014-09-13|4162|108|1
2014-09-13|4163|60|1
2014-09-13|4164|72|1
2014-09-13|4167|96|1
2014-09-13|4169|72|1
2014-09-13|4172|84|1
2014-09-13|4173|120|1
2014-09-13|4174|24|1
2014-09-13|4175|84|1
2014-09-13|4176|36|1
2014-09-13|4177|96|1
2014-09-13|4178|24|1
2014-09-13|4179|36|1
2014-09-13|4180|48|1
2014-09-13|4182|72|1
2014-09-13|4183|60|1
2014-09-13|4185|84|1
2014-09-13|3144|60|1
2014-09-13|3147|48|1
2014-09-13|3150|48|1
2014-09-13|3151|72|1
2014-09-13|3154|48|1
2014-09-13|3156|72|1
2014-09-13|3157|72|1
2014-09-13|3158|108|1
2014-09-13|3159|120|1
2014-09-13|3161|48|1
2014-09-13|3163|84|1
2014-09-13|3164|120|1
2014-09-13|3165|60|1
2014-09-13|3167|72|1
2014-09-13|3168|216|1
2014-09-13|3169|36|1
2014-09-13|3170|72|1
2014-09-13|3174|36|1
2014-09-13|3176|48|1
2014-09-13|3179|60|1
2014-09-13|3180|96|1
2014-09-13|3182|72|1
2014-09-13|3184|120|1
2014-09-13|3188|108|1
2014-09-13|3190|36|1
2014-09-13|3192|48|1
2014-09-13|3195|72|1
2014-09-13|3196|48|1
2014-09-13|3200|24|1
2014-09-13|3201|84|2
2014-09-13|3203|168|1
2014-09-13|3204|108|1
2014-09-13|3207|48|1
2014-09-13|3210|84|1
2014-09-13|3213|48|1
2014-09-13|3218|48|1
2014-09-13|3219|48|1
2014-09-13|3220|72|1
2014-09-13|3221|48|1
2014-09-13|3226|132|1
2014-09-13|3229|36|1
2014-09-13|3231|72|1
2014-09-13|3232|36|1
2014-09-13|3236|72|1
2014-09-13|3237|60|1
2014-09-13|3238|36|1
2014-09-13|3243|60|1
2014-09-13|3244|48|1
2014-09-13|3245|96|1
2014-09-13|3246|132|1
2014-09-13|3247|24|1
2014-09-13|3249|60|1
2014-09-13|3250|96|1
2014-09-13|3251|96|1
2014-09-13|3252|36|1
2014-09-13|3253|36|1
2014-09-13|3255|96|1
2014-09-13|3258|36|1
2014-09-13|3259|12|1
2014-09-13|3260|72|1
2014-09-13|3261|96|1
2014-09-13|3262|48|1
2014-09-13|3263|120|1
2014-09-13|3264|84|1
2014-09-13|3265|96|1
2014-09-13|3266|84|1
2014-09-13|3267|48|1
2014-09-13|3268|60|1
2014-09-13|3269|60|1
2014-09-13|3270|72|1
2014-09-13|3271|96|1
2014-09-13|3272|168|1
2014-09-13|3274|60|1
2014-09-13|3276|84|1
2014-09-13|3277|48|1
2014-09-13|3278|48|1
2014-09-13|3279|60|1
2014-09-13|3283|96|1
2014-09-13|3284|36|1
2014-09-13|3286|36|1
2014-09-13|3287|72|1
2014-09-13|3288|144|1
2014-09-13|3289|72|1
2014-09-13|3291|72|1
2014-09-13|3292|84|1
2014-09-13|3293|84|1
2014-09-13|3294|36|1
2014-09-13|3295|36|1
2014-09-13|3296|96|1
2014-09-13|3297|132|1
2014-09-13|3299|48|1
2014-09-13|3301|48|1
2014-09-13|3302|60|1
2014-09-13|3304|72|1
2014-09-13|3305|84|1
2014-09-13|3306|60|1
2014-09-13|3307|72|1
2014-09-13|3308|60|1
2014-09-13|3309|156|1
2014-09-13|3310|108|1
2014-09-13|3312|84|1
2014-09-13|3313|156|1
2014-09-13|3314|72|1
2014-09-13|3315|96|1
2014-09-13|3316|120|1
2014-09-13|3318|60|1
2014-09-13|3319|24|1
2014-09-13|3320|132|1
2014-09-13|3322|24|1
2014-09-13|3325|48|1
2014-09-13|3326|60|1
2014-09-13|3327|156|1
2014-09-13|3328|96|1
2014-09-13|3329|108|1
2014-09-13|3331|96|1
2014-09-13|27660|84|1
2014-09-13|3334|60|1
2014-09-13|3337|48|1
2014-09-13|3338|60|1
2014-09-13|3340|84|1
2014-09-13|3341|48|1
2014-09-13|3343|84|1
2014-09-13|3344|120|1
2014-09-13|3346|60|1
2014-09-13|3347|60|1
2014-09-13|3348|72|1
2014-09-13|3349|36|1
2014-09-13|3350|72|1
2014-09-13|3352|156|1
2014-09-13|3353|72|1
2014-09-13|3355|144|1
2014-09-13|3356|96|1
2014-09-13|3357|72|1
2014-09-13|3358|12|1
2014-09-13|3359|192|1
2014-09-13|3360|72|1
2014-09-13|3361|96|1
2014-09-13|3362|60|1
2014-09-13|3363|84|1
2014-09-13|3364|84|1
2014-09-13|3366|60|1
2014-09-13|3368|12|1
2014-09-13|3369|156|1
2014-09-13|3370|96|1
2014-09-13|3371|72|1
2014-09-13|3372|48|1
2014-09-13|3374|96|1
2014-09-13|3377|108|1
2014-09-13|3378|60|1
2014-09-13|3379|36|1
2014-09-13|3380|72|1
2014-09-13|3381|192|1
2014-09-13|3382|84|1
2014-09-13|3383|132|1
2014-09-13|3384|132|1
2014-09-13|3385|132|1
2014-09-13|3386|36|1
2014-09-13|3387|84|1
2014-09-13|3388|132|1
2014-09-13|3390|72|1
2014-09-13|3391|60|1
2014-09-13|3394|48|1
2014-09-13|3396|96|1
2014-09-13|3397|48|1
2014-09-13|3398|108|1
2014-09-13|3399|132|1
2014-09-13|3400|132|1
2014-09-13|3401|72|1
2014-09-13|3402|144|1
2014-09-13|3403|96|1
2014-09-13|3404|60|1
2014-09-13|3405|72|1
2014-09-13|3406|36|1
2014-09-13|3407|84|1
2014-09-13|3408|72|1
2014-09-13|3409|96|1
2014-09-13|3410|60|1
2014-09-13|3411|72|1
2014-09-13|3412|108|1
2014-09-13|3413|48|1
2014-09-13|3414|48|1
2014-09-13|3415|84|1
2014-09-13|3416|60|1
2014-09-13|3417|84|1
2014-09-13|3418|12|1
2014-09-13|3419|72|1
2014-09-13|3420|108|1
2014-09-13|3421|24|1
2014-09-13|3422|48|1
2014-09-13|3423|72|1
2014-09-13|3424|96|1
2014-09-13|3426|60|1
2014-09-13|3427|96|1
2014-09-13|3428|60|1
2014-09-13|3429|72|1
2014-09-13|3430|132|1
2014-09-13|3431|84|1
2014-09-13|3432|48|1
2014-09-13|3434|36|1
2014-09-13|3436|48|1
2014-09-13|3437|48|1
2014-09-13|3438|48|1
2014-09-13|3439|132|1
2014-09-13|3440|60|1
2014-09-13|3441|48|1
2014-09-13|3442|24|1
2014-09-13|3443|72|1
2014-09-13|3444|48|1
2014-09-13|3445|72|1
2014-09-13|3447|48|1
2014-09-13|3448|120|1
2014-09-13|3449|24|1
2014-09-13|3450|144|1
2014-09-13|3451|48|1
2014-09-13|3453|108|1
2014-09-13|3455|36|1
2014-09-13|3457|96|1
2014-09-13|3458|48|1
2014-09-13|3459|60|1
2014-09-13|3460|216|1
2014-09-13|3462|84|1
2014-09-13|3463|36|1
2014-09-13|3464|96|1
2014-09-13|3465|24|1
2014-09-13|3466|36|1
2014-09-13|3467|60|1
2014-09-13|3468|36|1
2014-09-13|3469|36|1
2014-09-13|3470|36|1
2014-09-13|3472|132|1
2014-09-13|3473|132|1
2014-09-13|3474|24|1
2014-09-13|3475|48|1
2014-09-13|27803|36|1
2014-09-13|3478|36|1
2014-09-13|3479|84|1
2014-09-13|3481|84|1
2014-09-13|27809|60|1
2014-09-13|3484|84|1
2014-09-13|3485|36|1
2014-09-13|27813|72|1
2014-09-13|3487|48|1
2014-09-13|3488|96|1
2014-09-13|3489|24|1
2014-09-13|3491|48|1
2014-09-13|4186|72|1
2014-09-13|4187|72|1
2014-09-13|4188|60|1
2014-09-13|4189|36|1
2014-09-13|4192|72|1
2014-09-13|4193|48|1
2014-09-13|4195|108|1
2014-09-13|4196|72|1
2014-09-13|4198|48|1
2014-09-13|4199|36|1
2014-09-13|4200|48|1
2014-09-13|4201|84|1
2014-09-13|4203|12|1
2014-09-13|4204|24|1
2014-09-13|4206|48|1
2014-09-13|4207|24|1
2014-09-13|4208|36|1
2014-09-13|4209|72|1
2014-09-13|4210|36|1
2014-09-13|4214|48|1
2014-09-13|4215|48|1
2014-09-13|4217|132|1
2014-09-13|4218|36|1
2014-09-13|4219|72|1
2014-09-13|4220|108|1
2014-09-13|4221|48|1
2014-09-13|4222|132|1
2014-09-13|4224|48|1
2014-09-13|4226|12|1
2014-09-13|4227|84|1
2014-09-13|4228|132|1
2014-09-13|4229|84|1
2014-09-13|4232|24|1
2014-09-13|4233|36|1
2014-09-13|4234|132|1
2014-09-13|4236|12|1
2014-09-13|4237|72|1
2014-09-13|4239|60|1
2014-09-13|4240|96|1
2014-09-13|4241|36|1
2014-09-13|4243|36|1
2014-09-13|4244|48|1
2014-09-13|4245|24|1
2014-09-13|4246|36|1
2014-09-13|4247|36|1
2014-09-13|4248|60|1
2014-09-13|4249|36|1
2014-09-13|4250|48|1
2014-09-13|4251|72|1
2014-09-13|4252|48|1
2014-09-13|4253|84|1
2014-09-13|4254|36|1
2014-09-13|4255|36|1
2014-09-13|4256|60|1
2014-09-13|4257|84|1
2014-09-13|4258|48|1
2014-09-13|4260|60|1
2014-09-13|4261|60|1
2014-09-13|4263|156|1
2014-09-13|4265|60|1
2014-09-13|4268|36|1
2014-09-13|4269|72|1
2014-09-13|4271|48|1
2014-09-13|4272|84|1
2014-09-13|4273|108|1
2014-09-13|4274|36|1
2014-09-13|4275|48|1
2014-09-13|4276|24|1
2014-09-13|4277|60|1
2014-09-13|4278|60|1
2014-09-13|4279|60|1
2014-09-13|4280|12|1
2014-09-13|4282|72|1
2014-09-13|4283|48|1
2014-09-13|4285|12|1
2014-09-13|4287|48|1
2014-09-13|4288|36|1
2014-09-13|4289|36|1
2014-09-13|4290|60|1
2014-09-13|4291|60|1
2014-09-13|4292|24|1
2014-09-13|4293|36|1
2014-09-13|12562|24|1
2014-09-13|12563|12|1
2014-09-13|12564|84|1
2014-09-13|12571|24|1
2014-09-13|12572|132|1
2014-09-13|12574|12|1
2014-09-13|12581|12|1
2014-09-13|12584|24|1
2014-09-13|12588|36|1
2014-09-13|12590|36|1
2014-09-13|12595|12|1
2014-09-13|12597|12|1
2014-09-13|12599|24|1
2014-09-13|12606|24|1
2014-09-13|12607|36|1
2014-09-13|12613|24|1
2014-09-13|12615|24|1
2014-09-13|12617|24|1
2014-09-13|12618|48|1
2014-09-13|12620|48|1
2014-09-13|12627|36|1
2014-09-13|12640|48|1
2014-09-13|12641|12|1
2014-09-13|12643|24|1
2014-09-13|12650|36|1
2014-09-13|12651|12|1
2014-09-13|12658|24|1
2014-09-13|12662|24|1
2014-09-13|12673|84|1
2014-09-13|12685|36|1
2014-09-13|12686|24|1
2014-09-13|12692|84|1
2014-09-13|12693|12|1
2014-09-13|12697|36|1
2014-09-13|12700|24|1
2014-09-13|12702|12|1
2014-09-13|12706|48|1
2014-09-13|12713|36|1
2014-09-13|12715|24|1
2014-09-13|12717|36|1
2014-09-13|12725|24|1
2014-09-13|12732|36|1
2014-09-13|12737|24|1
2014-09-13|12740|24|1
2014-09-13|12741|36|1
2014-09-13|12743|12|1
2014-09-13|12744|12|1
2014-09-13|12749|36|1
2014-09-13|12760|12|1
2014-09-13|12767|24|1
2014-09-13|12768|24|1
2014-09-13|12769|60|1
2014-09-13|12773|12|1
2014-09-13|12781|24|1
2014-09-13|12783|48|1
2014-09-13|12784|24|1
2014-09-13|12797|60|1
2014-09-13|12792|12|1
2014-09-13|12801|60|1
2014-09-13|12807|24|1
2014-09-13|12817|12|1
2014-09-13|12832|36|1
2014-09-13|12833|24|1
2014-09-13|12844|96|1
2014-09-13|12861|12|1
2014-09-13|12867|36|1
2014-09-13|12870|24|1
2014-09-13|12879|24|1
2014-09-13|12880|24|1
2014-09-13|12882|24|1
2014-09-13|12894|36|1
2014-09-13|12896|12|1
2014-09-13|12897|24|1
2014-09-13|12899|24|1
2014-09-13|12902|12|1
2014-09-13|12904|24|1
2014-09-13|37232|12|1
2014-09-13|12906|24|1
2014-09-13|12914|48|1
2014-09-13|12917|36|1
2014-09-13|12920|48|1
2014-09-13|12933|12|1
2014-09-13|12939|24|1
2014-09-13|12942|48|1
2014-09-13|12951|24|1
2014-09-13|12953|24|1
2014-09-13|12959|36|1
2014-09-13|12960|24|1
2014-09-13|12961|36|1
2014-09-13|12963|60|1
2014-09-13|12965|24|1
2014-09-13|12967|36|1
2014-09-13|12970|84|1
2014-09-13|12971|12|1
2014-09-13|12972|12|1
2014-09-13|12981|24|1
2014-09-13|12985|24|1
2014-09-13|12989|24|1
2014-09-13|12992|12|1
2014-09-13|12995|12|1
2014-09-13|12997|60|1
2014-09-13|13001|12|1
2014-09-13|13004|12|1
2014-09-13|13010|24|1
2014-09-13|13015|12|1
2014-09-13|13016|24|1
2014-09-13|13017|24|1
2014-09-13|13018|24|1
2014-09-13|13022|36|1
2014-09-13|13030|12|1
2014-09-13|13037|24|1
2014-09-13|13041|12|1
2014-09-13|13057|12|1
2014-09-13|13067|12|1
2014-09-13|13068|12|1
2014-09-13|13070|24|1
2014-09-13|13071|24|1
2014-09-13|13075|24|1
2014-09-13|13084|24|1
2014-09-13|13085|24|1
2014-09-13|13090|12|1
2014-09-13|13091|24|1
2014-09-13|13099|24|1
2014-09-13|13105|12|1
2014-09-13|13108|24|1
2014-09-13|13111|12|1
2014-09-13|13113|24|1
2014-09-13|13117|24|1
2014-09-13|13119|36|1
2014-09-13|13121|24|1
2014-09-13|13142|24|1
2014-09-13|13153|36|1
2014-09-13|13159|36|1
2014-09-13|13162|24|1
2014-09-13|13165|12|1
2014-09-13|13166|48|1
2014-09-13|13168|36|1
2014-09-13|13177|48|1
2014-09-13|13178|24|1
2014-09-13|13181|12|1
2014-09-13|13182|36|1
2014-09-13|13190|24|1
2014-09-13|13206|12|1
2014-09-13|13207|12|1
2014-09-13|13209|36|1
2014-09-13|13220|24|1
2014-09-13|13232|24|1
2014-09-13|13235|24|1
2014-09-13|13241|36|1
2014-09-13|13244|12|1
2014-09-13|13245|36|1
2014-09-13|13246|12|1
2014-09-13|13251|24|1
2014-09-13|14111|12|1
2014-09-13|14106|24|1
2014-09-13|14104|12|1
2014-09-13|14099|24|1
2014-09-13|14097|36|1
2014-09-13|14092|24|1
2014-09-13|14090|36|1
2014-09-13|14088|24|1
2014-09-13|14086|24|1
2014-09-13|14083|12|1
2014-09-13|14076|24|1
2014-09-13|14075|12|1
2014-09-13|14074|24|1
2014-09-13|14069|36|1
2014-09-13|14062|24|1
2014-09-13|14061|36|1
2014-09-13|14060|24|1
2014-09-13|14056|24|1
2014-09-13|14046|24|1
2014-09-13|14040|12|1
2014-09-13|14037|24|1
2014-09-13|14035|24|1
2014-09-13|14033|24|1
2014-09-13|14032|12|1
2014-09-13|14030|24|1
2014-09-13|14027|12|1
2014-09-13|14028|24|1
2014-09-13|14016|48|1
2014-09-13|14013|36|1
2014-09-13|14008|24|1
2014-09-13|38334|36|1
2014-09-13|14002|24|1
2014-09-13|14001|24|1
2014-09-13|13997|36|1
2014-09-13|13988|12|1
2014-09-13|13976|24|1
2014-09-13|13974|12|1
2014-09-13|13968|12|1
2014-09-13|13973|24|1
2014-09-13|13958|24|1
2014-09-13|13957|24|1
2014-09-13|13949|12|1
2014-09-13|13930|60|1
2014-09-13|13928|24|1
2014-09-13|13927|24|1
2014-09-13|13915|24|1
2014-09-13|13914|12|1
2014-09-13|13911|24|1
2014-09-13|13907|24|1
2014-09-13|13903|12|1
2014-09-13|13902|24|1
2014-09-13|13896|24|1
2014-09-13|13886|24|1
2014-09-13|13880|24|1
2014-09-13|13871|36|1
2014-09-13|13870|48|1
2014-09-13|13866|36|1
2014-09-13|13865|12|1
2014-09-13|13863|24|1
2014-09-13|13857|36|1
2014-09-13|13854|12|1
2014-09-13|13852|12|1
